policy_label,policy_name,num_instances,cache_size_tokens_per_instance,request_count,input_tokens,output_tokens,total_tokens,simulated_cached_tokens,token_hit_rate,request_hit_rate,max_mean_req_count,max_mean_token_load,cv_req_count,cv_token_load,jain_req_count,jain_token_load,total_logical_cache_tokens,total_physical_cache_tokens,effective_replication_ratio,effective_cache_size_ratio,elapsed_sec,model,cache_size,load_metric,max_min_token_load,max_min_req_count,max_min_input_tokens,load_imbalance_pct
cache_first,cache_first,15,250000,4223356,135338664262,1147556664,136486220926,85187906032,0.6294424915195415,0.7331337921785424,1.0198465391030265,1.047088959669147,0.011925323749719,0.0200065765545718,0.9998578068752244,0.9995998970410188,49566082966,50922814768,1.0273721811532022,0.9733570933150268,92.37928581237792,minimax_m25,250000,total_tokens,1.083562522263851,1.0424349353982654,1.0447960115271613,4.708895966914706
load_first,load_first,15,250000,4223356,135338664262,1147556664,136486220926,15414918913,0.1138988551206512,0.2033974876851489,1.0136488612373666,1.0167009764118058,0.0095197238110803,0.0091047193662373,0.9999093830707328,0.9999171109564252,49566082966,119006403401,2.400964455525622,0.416499293731143,66.83688807487488,minimax_m25,250000,total_tokens,1.031977400768134,1.0368302314513755,1.0304567138920429,1.670097641180579
round_robin,round_robin,15,250000,4223356,135338664262,1147556664,136486220926,7907617928,0.0584283727870386,0.1011245559218782,1.000003314899336,1.0127677664911077,8.859441133482333e-07,0.0054800285973601,0.9999999999992152,0.9999699701883884,49566082966,126495274885,2.5520530837946143,0.3918413791429107,48.6054904460907,minimax_m25,250000,total_tokens,1.0223718090233302,1.0000035516660866,1.0061413108576707,1.2767766491107668
sticky,sticky,15,250000,4223356,135338664262,1147556664,136486220926,73468915017,0.542852372731954,0.6650526263947439,13.262437502308591,14.554808389828564,3.285277504319317,3.622818791686628,0.0847957183100094,0.0707973824355822,49566082966,49566082966,1.0,1.0,50.82741332054138,minimax_m25,250000,total_tokens,99145.31368323085,3734134.0,128610504363.0,1355.4808389828563
cache_first,cache_first,15,500000,4223356,135338664262,1147556664,136486220926,86067236636,0.6359397523636245,0.7379614695043468,1.014238439762123,1.0180199279440416,0.0114600813785087,0.0147759515376283,0.999868683781012,0.999781718913193,49566082966,50268131588,1.01416389151593,0.9860339224908132,93.41355800628662,minimax_m25,500000,total_tokens,1.0538644546304505,1.0410830556547988,1.0493890249818583,1.8019927944041614
load_first,load_first,15,500000,4223356,135338664262,1147556664,136486220926,15783047105,0.1166189070290057,0.2068854721221701,1.0136488612373666,1.0172261546795338,0.0095197238110803,0.0092448500263372,0.9999093830707328,0.9999145400520172,49566082966,119006403401,2.400964455525622,0.416499293731143,67.57026243209839,minimax_m25,500000,total_tokens,1.0331437471754517,1.0368302314513755,1.0304567138920429,1.7226154679533812
round_robin,round_robin,15,500000,4223356,135338664262,1147556664,136486220926,8227413110,0.060791298295014,0.1041839712304622,1.000003314899336,1.011901616214396,8.859441133482333e-07,0.0053184538020481,0.9999999999992152,0.999971714849228,49566082966,126495274885,2.5520530837946143,0.3918413791429107,50.02788209915161,minimax_m25,500000,total_tokens,1.0213830969664566,1.0000035516660866,1.0061413108576707,1.1901616214395894
sticky,sticky,15,500000,4223356,135338664262,1147556664,136486220926,86589490051,0.6397986157405304,0.7423319275003102,13.262437502308591,14.540847813717866,3.285277504319317,3.619089853274261,0.0847957183100094,0.0709329961958892,49566082966,49566082966,1.0,1.0,51.28803610801697,minimax_m25,500000,total_tokens,77973.39627818596,3734134.0,128610504363.0,1354.0847813717867
cache_first,cache_first,15,1000000,4223356,135338664262,1147556664,136486220926,86371327328,0.6381866394129256,0.7396873481657715,1.0282675673090311,1.01573126424202,0.0128087335626158,0.0108240801168379,0.9998359632569896,0.9998828530146482,49566082966,50031316672,1.0093861301551532,0.9907011500606706,92.68117094039916,minimax_m25,1000000,total_tokens,1.0371607698627678,1.059884536112667,1.0604972442100136,1.5731264242019982
load_first,load_first,15,1000000,4223356,135338664262,1147556664,136486220926,16176455438,0.119525750650858,0.2106867145464412,1.0136488612373666,1.0176218872120484,0.0095197238110803,0.0094185609520928,0.9999093830707328,0.9999112985782318,49566082966,119006403401,2.400964455525622,0.416499293731143,67.66948652267456,minimax_m25,1000000,total_tokens,1.0341404300822914,1.0368302314513755,1.0304567138920429,1.7621887212048382
